per_gop,per_dem,per_third_party,County_with_State,Date,Series_Complete_Pop_Pct,Metro_status,PCTPOVALL_2021,MEDHHINC_2021,WA,BA,IA,AAPI,MEDIAN_AGE_TOT,through_hs,college_up,target
90.4,8.7,0.9,"Beaver County, OK",05/10/2023,33.6,0,11,60260,91.0,1.7,3.4,0.5,40.9,47.49,52.51,0
85.1,13.2,1.7,"Beckham County, OK",05/10/2023,42.7,0,18,46744,86.4,5.1,3.8,1.3,36.4,53.73,46.27,0
80.4,17.6,2.0,"Blaine County, OK",05/10/2023,48.4,0,18,50068,79.1,4.2,9.7,0.6,40.2,52.19,47.81,0
77.3,20.8,1.9,"Bryan County, OK",05/10/2023,45.6,0,16,47916,73.8,2.1,15.2,0.8,37.3,45.3,54.7,0
71.1,27.1,1.8,"Caddo County, OK",05/10/2023,68.3,0,26,44121,65.3,4.2,23.3,0.7,37.3,57.6,42.4,0
70.3,27.0,2.7,"Canadian County, OK",05/10/2023,61.9,1,8,75806,81.3,4.8,5.1,3.5,36.2,34.9,65.1,0
75.5,22.9,1.6,"Carter County, OK",05/10/2023,46.2,0,14,53211,74.1,6.6,10.5,1.4,37.9,49.19,50.81,0
63.4,34.0,2.6,"Cherokee County, OK",05/10/2023,51.0,0,21,42269,50.4,1.5,36.8,1.3,36.7,44.25,55.75,0
80.6,18.6,0.9,"Choctaw County, OK",05/10/2023,36.9,0,18,41228,61.3,9.9,19.4,0.7,40.4,55.17,44.83,0
92.0,6.6,1.3,"Cimarron County, OK",05/10/2023,35.1,0,15,50300,94.1,0.7,1.3,0.5,42.1,50.95,49.05,0
55.7,41.6,2.7,"Cleveland County, OK",05/10/2023,60.7,1,12,67692,77.3,5.9,5.4,5.0,35.4,33.12,66.88,0
82.8,14.8,2.3,"Coal County, OK",05/10/2023,42.9,0,18,44733,66.2,1.3,22.4,0.3,40.9,57.8,42.2,0
58.7,38.6,2.7,"Comanche County, OK",05/10/2023,67.1,1,19,50090,65.4,16.8,6.9,3.5,33.6,41.43,58.57,0
82.3,15.3,2.4,"Cotton County, OK",05/10/2023,51.6,1,17,48703,79.3,2.5,11.2,0.7,42.4,57.66,42.34,0
77.7,20.2,2.1,"Craig County, OK",05/10/2023,55.8,0,17,48825,62.4,3.0,21.9,1.7,41.3,54.07,45.93,0
76.4,21.6,2.1,"Creek County, OK",05/10/2023,45.9,1,14,53287,78.0,2.3,11.0,1.0,40.3,50.31,49.69,0
75.4,22.2,2.5,"Custer County, OK",05/10/2023,50.5,0,17,51098,82.0,3.0,8.7,1.6,31.6,38.93,61.07,0
78.6,20.1,1.3,"Delaware County, OK",05/10/2023,44.4,0,18,47774,65.5,0.7,23.9,2.1,47.0,52.12,47.88,0
90.0,9.1,0.9,"Dewey County, OK",05/10/2023,26.0,0,16,53165,85.2,0.8,7.4,1.4,38.9,50.12,49.88,0
90.1,8.6,1.2,"Ellis County, OK",05/10/2023,36.1,0,12,52503,92.6,0.7,3.2,0.7,44.6,49.59,50.41,0
75.7,21.9,2.4,"Garfield County, OK",05/10/2023,52.7,0,12,59514,83.2,3.2,3.5,5.8,36.6,48.79,51.21,0
81.3,17.1,1.6,"Garvin County, OK",05/10/2023,48.3,0,15,50043,80.7,2.6,9.6,0.7,39.2,56.01,43.99,0
80.2,17.9,1.8,"Grady County, OK",05/10/2023,40.2,1,13,61326,84.8,2.4,6.6,0.6,39.6,49.19,50.81,0
86.1,12.6,1.3,"Grant County, OK",05/10/2023,43.6,0,14,51688,90.6,1.9,3.6,0.4,41.9,44.79,55.21,0
81.3,16.6,2.0,"Greer County, OK",05/10/2023,37.9,0,23,39391,82.4,8.5,4.2,0.6,39.3,53.91,46.09,0
80.1,19.0,1.0,"Harmon County, OK",05/10/2023,50.8,0,27,38826,80.3,8.1,3.5,1.7,40.6,51.33,48.67,0
89.2,9.1,1.6,"Harper County, OK",05/10/2023,46.6,0,11,58116,92.7,0.8,3.4,0.5,41.5,42.07,57.93,0
83.1,15.6,1.3,"Haskell County, OK",05/10/2023,43.1,0,21,36954,71.5,1.0,18.3,1.5,41.3,55.25,44.75,0
79.8,18.9,1.3,"Hughes County, OK",05/10/2023,48.1,0,21,39603,64.9,6.6,20.1,0.6,38.4,57.06,42.94,0
77.8,20.0,2.2,"Jackson County, OK",05/10/2023,56.3,0,14,55293,82.9,7.0,3.1,2.2,35.0,40.89,59.11,0
84.9,13.4,1.7,"Jefferson County, OK",05/10/2023,43.2,0,24,37798,84.4,1.6,7.6,0.8,41.1,58.64,41.36,0
80.9,17.4,1.7,"Johnston County, OK",05/10/2023,44.6,0,20,47039,71.1,2.8,16.5,0.9,38.4,48.74,51.26,0
74.4,23.4,2.2,"Kay County, OK",05/10/2023,45.9,0,15,50034,78.3,2.3,11.8,1.4,38.4,45.4,54.6,0
85.4,13.2,1.4,"Kingfisher County, OK",05/10/2023,49.5,0,10,66770,89.1,2.1,4.3,0.5,37.6,52.13,47.87,0
78.0,20.4,1.6,"Kiowa County, OK",05/10/2023,52.8,0,20,40937,81.0,4.4,8.2,0.6,41.4,47.01,52.99,0
80.9,17.9,1.2,"Latimer County, OK",05/10/2023,36.0,0,20,37294,63.2,1.7,25.2,0.9,41.2,51.07,48.93,0
80.9,17.5,1.6,"Le Flore County, OK",05/10/2023,41.1,1,23,42198,75.5,2.2,14.8,1.1,38.9,55.93,44.07,0
80.7,17.5,1.8,"Lincoln County, OK",05/10/2023,42.3,1,15,51525,83.6,2.0,7.4,0.7,41.1,52.88,47.12,0
72.3,25.3,2.4,"Logan County, OK",05/10/2023,37.0,1,13,68955,82.8,7.4,3.8,0.8,40.2,39.46,60.54,0
81.1,17.4,1.5,"Love County, OK",05/10/2023,44.2,0,15,52205,82.8,2.9,8.0,0.8,39.0,54.37,45.63,0
79.5,18.6,1.9,"McClain County, OK",05/10/2023,50.5,1,9,72895,84.3,1.5,7.3,0.8,38.7,42.11,57.89,0
82.7,16.2,1.1,"McCurtain County, OK",05/10/2023,37.7,0,21,43930,63.5,8.1,18.0,2.6,37.6,59.07,40.93,0
74.0,24.4,1.6,"McIntosh County, OK",05/10/2023,56.1,0,18,42506,68.7,3.1,19.4,0.7,46.7,57.43,42.57,0
89.0,9.2,1.8,"Major County, OK",05/10/2023,51.6,0,10,55948,90.5,1.1,3.7,1.0,41.4,51.73,48.27,0
80.7,18.1,1.2,"Marshall County, OK",05/10/2023,47.1,0,14,49443,79.0,2.3,11.1,0.7,42.7,55.76,44.24,0
76.7,21.5,1.8,"Mayes County, OK",05/10/2023,45.4,0,14,53161,65.6,0.9,22.7,0.8,40.5,52.44,47.56,0
78.2,19.6,2.1,"Murray County, OK",05/10/2023,46.5,0,13,55997,75.6,1.9,14.6,0.7,42.2,55.9,44.1,0
65.9,32.0,2.1,"Muskogee County, OK",05/10/2023,54.2,0,19,44521,58.7,10.4,20.6,1.1,37.8,48.51,51.49,0
77.4,20.3,2.3,"Noble County, OK",05/10/2023,65.8,0,11,58612,82.4,1.8,9.5,0.8,42.1,46.19,53.81,0
82.2,16.2,1.6,"Nowata County, OK",05/10/2023,45.9,0,15,50228,66.8,2.5,19.4,0.6,41.1,51.96,48.04,0
75.7,22.2,2.1,"Okfuskee County, OK",05/10/2023,48.8,0,26,36567,61.8,7.2,22.2,1.2,40.4,57.99,42.01,0
49.2,48.1,2.7,"Oklahoma County, OK",05/10/2023,69.7,1,16,57890,69.5,15.9,4.8,3.9,35.4,36.22,63.78,0
67.5,30.4,2.0,"Okmulgee County, OK",05/10/2023,44.5,1,18,46411,64.4,8.0,17.1,0.8,39.0,48.29,51.71,0
68.8,29.2,2.0,"Osage County, OK",05/10/2023,36.7,1,12,56156,66.1,10.8,14.9,0.6,43.3,47.33,52.67,0
74.7,23.5,1.8,"Ottawa County, OK",05/10/2023,41.2,0,20,45523,67.2,1.3,21.1,1.8,37.2,48.91,51.09,0
77.6,20.1,2.3,"Pawnee County, OK",05/10/2023,51.4,1,14,52367,77.4,1.1,13.5,0.6,41.2,53.41,46.59,0
60.1,36.8,3.1,"Payne County, OK",05/10/2023,51.9,0,20,50651,79.5,4.3,5.6,4.5,27.4,35.22,64.78,0
77.3,21.0,1.7,"Pittsburg County, OK",05/10/2023,47.0,0,18,47589,71.4,3.0,16.7,0.7,40.7,50.35,49.65,0
70.5,26.9,2.6,"Pontotoc County, OK",05/10/2023,53.5,0,17,51044,66.9,2.1,21.3,1.0,36.9,42.69,57.31,0
71.8,25.8,2.4,"Pottawatomie County, OK",05/10/2023,52.7,0,14,51569,74.2,3.2,14.2,1.0,38.3,46.04,53.96,0
84.7,14.1,1.2,"Pushmataha County, OK",05/10/2023,37.4,0,18,42360,72.2,1.3,19.0,0.6,44.5,58.72,41.28,0
88.8,9.2,2.0,"Roger Mills County, OK",05/10/2023,38.1,0,15,54944,87.6,0.7,8.2,0.8,42.0,43.58,56.42,0
76.4,21.5,2.1,"Rogers County, OK",05/10/2023,49.1,1,9,69436,74.4,1.5,13.5,2.0,39.4,41.06,58.94,0
72.1,25.8,2.1,"Seminole County, OK",05/10/2023,55.1,0,20,42053,66.4,3.9,20.1,0.8,39.4,51.29,48.71,0
78.7,19.7,1.5,"Sequoyah County, OK",05/10/2023,42.5,1,19,43293,64.0,2.0,23.4,1.1,40.1,56.87,43.13,0
81.6,16.6,1.8,"Stephens County, OK",05/10/2023,49.7,0,18,49840,85.2,2.3,6.2,0.9,41.7,54.58,45.42,0
81.6,16.2,2.2,"Texas County, OK",05/10/2023,47.5,0,12,56229,87.3,5.4,1.7,3.8,33.5,50.11,49.89,0
76.7,22.0,1.3,"Tillman County, OK",05/10/2023,52.0,0,20,44231,82.1,7.3,5.5,0.7,41.3,54.69,45.31,0
56.5,40.9,2.7,"Tulsa County, OK",05/10/2023,65.9,1,14,59232,71.1,10.9,7.1,4.2,36.3,35.53,64.47,0
74.0,24.0,2.0,"Wagoner County, OK",05/10/2023,49.7,1,9,70603,75.5,4.0,10.4,2.2,39.1,39.97,60.03,0
72.7,24.6,2.7,"Washington County, OK",05/10/2023,46.7,0,16,54108,76.4,2.6,11.5,2.0,39.5,42.63,57.37,0
85.5,12.5,1.9,"Washita County, OK",05/10/2023,40.6,0,15,51073,88.7,1.5,4.8,0.8,40.2,51.67,48.33,0
81.4,16.1,2.6,"Woods County, OK",05/10/2023,44.0,0,14,51371,88.2,3.4,3.5,1.4,33.8,39.19,60.81,0
84.9,12.9,2.2,"Woodward County, OK",05/10/2023,39.4,0,14,56666,90.0,2.0,3.7,0.9,38.3,52.58,47.42,0
74.0,23.6,2.4,"Baker County, OR",05/10/2023,71.8,0,16,53107,93.8,0.8,1.6,0.9,47.1,38.57,61.43,1
28.2,67.9,4.0,"Benton County, OR",05/10/2023,77.9,1,17,65419,86.4,1.4,1.1,6.9,33.8,18.15,81.85,1
42.9,54.0,3.2,"Clackamas County, OR",05/10/2023,71.9,1,8,91076,87.5,1.4,1.1,5.9,42.1,27.32,72.68,1
42.7,54.0,3.2,"Clatsop County, OR",05/10/2023,70.2,0,12,59539,92.3,0.9,1.5,2.0,45.6,35.33,64.67,1
53.2,42.9,3.8,"Columbia County, OR",05/10/2023,63.7,1,10,78267,91.9,0.9,1.6,1.5,43.1,42.41,57.59,0
58.9,38.4,2.7,"Coos County, OR",05/10/2023,59.3,0,17,54067,89.9,0.7,3.0,1.7,48.6,40.12,59.88,0
73.1,24.6,2.3,"Crook County, OR",05/10/2023,53.1,0,12,65755,94.2,0.5,1.7,0.8,46.1,40.79,59.21,0
56.8,40.6,2.6,"Curry County, OR",05/10/2023,58.4,0,14,52586,91.2,0.7,2.7,1.2,57.6,35.57,64.43,0
44.4,52.7,2.9,"Deschutes County, OR",05/10/2023,72.4,1,8,79648,93.5,0.6,1.1,1.6,42.8,25.91,74.09,1
67.3,29.8,2.9,"Douglas County, OR",05/10/2023,54.7,0,16,52042,92.1,0.6,2.1,1.4,46.5,41.49,58.51,0
70.8,27.5,1.7,"Gilliam County, OR",05/10/2023,46.6,0,10,69135,92.4,0.6,2.3,1.5,50.4,38.9,61.1,0
77.1,20.2,2.7,"Grant County, OR",05/10/2023,46.4,0,15,53079,93.5,0.3,2.0,0.8,50.9,45.03,54.97,0
77.5,20.0,2.5,"Harney County, OR",05/10/2023,47.4,0,16,50113,90.1,1.0,4.9,0.5,46.1,46.14,53.86,0
30.2,67.0,2.8,"Hood River County, OR",05/10/2023,89.0,0,10,70850,92.8,0.9,1.3,1.9,40.7,35.85,64.15,1
50.2,46.8,3.0,"Jackson County, OR",05/10/2023,60.3,1,13,63308,91.2,1.0,1.7,2.1,42.7,34.39,65.61,0
60.3,36.9,2.8,"Jefferson County, OR",05/10/2023,66.1,0,15,59317,76.0,1.2,17.9,1.1,40.2,41.56,58.44,0
61.5,35.7,2.8,"Josephine County, OR",05/10/2023,51.9,1,16,49833,92.2,0.7,1.8,1.4,47.4,39.73,60.27,0
68.9,28.3,2.8,"Klamath County, OR",05/10/2023,52.5,0,19,49660,87.9,0.9,5.0,1.4,41.3,44.37,55.63,0
79.5,18.2,2.3,"Lake County, OR",05/10/2023,40.6,0,15,52012,90.6,0.9,2.6,1.4,46.8,47.79,52.21,0
36.1,60.5,3.4,"Lane County, OR",05/10/2023,70.3,1,14,61509,88.6,1.3,1.6,3.5,40.6,29.8,70.2,1
40.6,56.6,2.9,"Lincoln County, OR",05/10/2023,73.9,0,15,52751,89.0,1.0,4.1,1.8,53.3,31.33,68.67,1
59.9,36.5,3.6,"Linn County, OR",05/10/2023,57.3,1,12,64834,91.9,0.9,1.8,1.6,40.0,38.7,61.3,0
69.4,27.6,3.0,"Malheur County, OR",05/10/2023,50.5,0,20,51466,91.9,1.7,2.0,1.6,36.0,50.17,49.83,0
47.7,48.9,3.4,"Marion County, OR",05/10/2023,65.6,1,13,64412,87.7,1.7,2.8,3.9,37.4,40.0,60.0,0
70.1,26.8,3.1,"Morrow County, OR",05/10/2023,58.3,0,13,67334,92.5,1.3,2.4,1.3,36.8,55.78,44.22,0
17.9,79.2,2.9,"Multnomah County, OR",05/10/2023,83.5,1,12,77851,78.1,6.2,1.5,9.0,38.8,24.65,75.35,1
49.1,47.5,3.4,"Polk County, OR",05/10/2023,65.6,1,11,71606,89.2,1.2,2.7,2.8,38.1,31.36,68.64,0
76.2,21.5,2.2,"Sherman County, OR",05/10/2023,59.8,0,12,69892,93.8,0.4,2.6,1.0,46.6,43.58,56.42,0
49.5,47.8,2.8,"Tillamook County, OR",05/10/2023,67.0,0,14,56158,93.0,0.7,1.7,1.5,49.0,38.75,61.25,0
64.4,32.4,3.2,"Umatilla County, OR",05/10/2023,58.1,0,13,58764,89.9,1.3,4.3,1.5,36.7,46.45,53.55,0
68.9,28.5,2.6,"Union County, OR",05/10/2023,51.4,0,17,53294,92.3,0.8,1.4,2.7,39.8,40.33,59.67,0
66.1,31.6,2.3,"Wallowa County, OR",05/10/2023,61.6,0,12,58311,95.0,0.5,1.1,0.8,48.9,34.21,65.79,0
49.8,46.7,3.5,"Wasco County, OR",05/10/2023,68.7,0,13,59638,90.7,0.9,3.7,1.9,40.9,39.96,60.04,0
30.9,65.5,3.5,"Washington County, OR",05/10/2023,80.0,1,8,91899,77.8,2.9,1.2,13.3,38.1,24.3,75.7,1
73.7,22.5,3.8,"Wheeler County, OR",05/10/2023,55.7,0,17,43468,91.6,0.2,2.9,1.2,59.5,42.29,57.71,0
50.2,46.1,3.7,"Yamhill County, OR",05/10/2023,65.7,1,10,75303,90.9,1.3,2.0,2.3,39.8,33.77,66.23,0
66.2,32.1,1.7,"Adams County, PA",05/10/2023,58.8,1,8,72849,94.7,2.2,0.4,1.0,43.9,50.07,49.93,0
39.0,59.4,1.5,"Allegheny County, PA",05/10/2023,75.6,1,11,68874,79.1,13.5,0.2,4.6,40.6,30.87,69.13,1
75.6,23.3,1.2,"Armstrong County, PA",05/10/2023,62.6,1,11,54089,97.3,1.0,0.2,0.3,47.1,56.57,43.43,0
58.2,40.5,1.3,"Beaver County, PA",05/10/2023,55.0,1,11,64593,90.0,6.5,0.2,0.7,44.9,42.19,57.81,0
83.5,15.8,0.7,"Bedford County, PA",05/10/2023,40.7,0,11,52984,97.5,0.7,0.2,0.5,47.1,60.24,39.76,0
53.4,45.2,1.4,"Berks County, PA",05/10/2023,64.5,1,12,68693,85.7,8.2,1.1,1.9,39.9,49.0,51.0,0
